call_id,filename,filepath,dataset,emotion,transcript,split
1078_MTI_ANG_XX,1078_MTI_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_MTI_ANG_XX.flv,CREMA-D,anger,,train
1078_MTI_DIS_XX,1078_MTI_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_MTI_DIS_XX.flv,CREMA-D,disgust,,val
1078_MTI_FEA_XX,1078_MTI_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_MTI_FEA_XX.flv,CREMA-D,fear,,train
1078_MTI_NEU_XX,1078_MTI_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_MTI_NEU_XX.flv,CREMA-D,neutral,,test
1078_MTI_SAD_XX,1078_MTI_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_MTI_SAD_XX.flv,CREMA-D,sadness,,train
1078_TAI_ANG_XX,1078_TAI_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TAI_ANG_XX.flv,CREMA-D,anger,,train
1078_TAI_DIS_XX,1078_TAI_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TAI_DIS_XX.flv,CREMA-D,disgust,,train
1078_TAI_FEA_XX,1078_TAI_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TAI_FEA_XX.flv,CREMA-D,fear,,train
1078_TAI_NEU_XX,1078_TAI_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TAI_NEU_XX.flv,CREMA-D,neutral,,train
1078_TAI_SAD_XX,1078_TAI_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TAI_SAD_XX.flv,CREMA-D,sadness,,test
1078_TIE_ANG_XX,1078_TIE_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TIE_ANG_XX.flv,CREMA-D,anger,,test
1078_TIE_DIS_XX,1078_TIE_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TIE_DIS_XX.flv,CREMA-D,disgust,,train
1078_TIE_FEA_XX,1078_TIE_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TIE_FEA_XX.flv,CREMA-D,fear,,train
1078_TIE_NEU_XX,1078_TIE_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TIE_NEU_XX.flv,CREMA-D,neutral,,train
1078_TIE_SAD_XX,1078_TIE_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TIE_SAD_XX.flv,CREMA-D,sadness,,test
1078_TSI_ANG_XX,1078_TSI_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TSI_ANG_XX.flv,CREMA-D,anger,,val
1078_TSI_DIS_XX,1078_TSI_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TSI_DIS_XX.flv,CREMA-D,disgust,,train
1078_TSI_FEA_XX,1078_TSI_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TSI_FEA_XX.flv,CREMA-D,fear,,train
1078_TSI_NEU_XX,1078_TSI_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TSI_NEU_XX.flv,CREMA-D,neutral,,train
1078_TSI_SAD_XX,1078_TSI_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_TSI_SAD_XX.flv,CREMA-D,sadness,,val
1078_WSI_ANG_XX,1078_WSI_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_WSI_ANG_XX.flv,CREMA-D,anger,,test
1078_WSI_DIS_XX,1078_WSI_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_WSI_DIS_XX.flv,CREMA-D,disgust,,train
1078_WSI_FEA_XX,1078_WSI_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_WSI_FEA_XX.flv,CREMA-D,fear,,train
1078_WSI_NEU_XX,1078_WSI_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_WSI_NEU_XX.flv,CREMA-D,neutral,,train
1078_WSI_SAD_XX,1078_WSI_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1078_WSI_SAD_XX.flv,CREMA-D,sadness,,train
1079_DFA_ANG_XX,1079_DFA_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_DFA_ANG_XX.flv,CREMA-D,anger,,train
1079_DFA_DIS_XX,1079_DFA_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_DFA_DIS_XX.flv,CREMA-D,disgust,,train
1079_DFA_FEA_XX,1079_DFA_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_DFA_FEA_XX.flv,CREMA-D,fear,,train
1079_DFA_NEU_XX,1079_DFA_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_DFA_NEU_XX.flv,CREMA-D,neutral,,val
1079_DFA_SAD_XX,1079_DFA_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_DFA_SAD_XX.flv,CREMA-D,sadness,,train
1079_IEO_ANG_HI,1079_IEO_ANG_HI.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IEO_ANG_HI.flv,CREMA-D,anger,,test
1079_IEO_ANG_LO,1079_IEO_ANG_LO.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IEO_ANG_LO.flv,CREMA-D,anger,,test
1079_IEO_ANG_MD,1079_IEO_ANG_MD.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IEO_ANG_MD.flv,CREMA-D,anger,,val
1079_IEO_DIS_HI,1079_IEO_DIS_HI.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IEO_DIS_HI.flv,CREMA-D,disgust,,train
1079_IEO_DIS_LO,1079_IEO_DIS_LO.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IEO_DIS_LO.flv,CREMA-D,disgust,,train
1079_IEO_DIS_MD,1079_IEO_DIS_MD.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IEO_DIS_MD.flv,CREMA-D,disgust,,train
1079_IEO_FEA_HI,1079_IEO_FEA_HI.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IEO_FEA_HI.flv,CREMA-D,fear,,train
1079_IEO_FEA_LO,1079_IEO_FEA_LO.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IEO_FEA_LO.flv,CREMA-D,fear,,test
1079_IEO_FEA_MD,1079_IEO_FEA_MD.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IEO_FEA_MD.flv,CREMA-D,fear,,test
1079_IEO_NEU_XX,1079_IEO_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IEO_NEU_XX.flv,CREMA-D,neutral,,train
1079_IEO_SAD_HI,1079_IEO_SAD_HI.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IEO_SAD_HI.flv,CREMA-D,sadness,,test
1079_IEO_SAD_LO,1079_IEO_SAD_LO.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IEO_SAD_LO.flv,CREMA-D,sadness,,test
1079_IEO_SAD_MD,1079_IEO_SAD_MD.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IEO_SAD_MD.flv,CREMA-D,sadness,,test
1079_IOM_ANG_XX,1079_IOM_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IOM_ANG_XX.flv,CREMA-D,anger,,test
1079_IOM_DIS_XX,1079_IOM_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IOM_DIS_XX.flv,CREMA-D,disgust,,train
1079_IOM_FEA_XX,1079_IOM_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IOM_FEA_XX.flv,CREMA-D,fear,,train
1079_IOM_NEU_XX,1079_IOM_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IOM_NEU_XX.flv,CREMA-D,neutral,,test
1079_IOM_SAD_XX,1079_IOM_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IOM_SAD_XX.flv,CREMA-D,sadness,,test
1079_ITH_ANG_XX,1079_ITH_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_ITH_ANG_XX.flv,CREMA-D,anger,,val
1079_ITH_DIS_XX,1079_ITH_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_ITH_DIS_XX.flv,CREMA-D,disgust,,train
1079_ITH_FEA_XX,1079_ITH_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_ITH_FEA_XX.flv,CREMA-D,fear,,test
1079_ITH_NEU_XX,1079_ITH_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_ITH_NEU_XX.flv,CREMA-D,neutral,,train
1079_ITH_SAD_XX,1079_ITH_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_ITH_SAD_XX.flv,CREMA-D,sadness,,train
1079_ITS_ANG_XX,1079_ITS_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_ITS_ANG_XX.flv,CREMA-D,anger,,test
1079_ITS_DIS_XX,1079_ITS_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_ITS_DIS_XX.flv,CREMA-D,disgust,,train
1079_ITS_FEA_XX,1079_ITS_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_ITS_FEA_XX.flv,CREMA-D,fear,,test
1079_ITS_NEU_XX,1079_ITS_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_ITS_NEU_XX.flv,CREMA-D,neutral,,train
1079_ITS_SAD_XX,1079_ITS_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_ITS_SAD_XX.flv,CREMA-D,sadness,,test
1079_IWL_ANG_XX,1079_IWL_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IWL_ANG_XX.flv,CREMA-D,anger,,train
1079_IWL_DIS_XX,1079_IWL_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IWL_DIS_XX.flv,CREMA-D,disgust,,train
1079_IWL_FEA_XX,1079_IWL_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IWL_FEA_XX.flv,CREMA-D,fear,,test
1079_IWL_NEU_XX,1079_IWL_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IWL_NEU_XX.flv,CREMA-D,neutral,,test
1079_IWL_SAD_XX,1079_IWL_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IWL_SAD_XX.flv,CREMA-D,sadness,,train
1079_IWW_ANG_XX,1079_IWW_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IWW_ANG_XX.flv,CREMA-D,anger,,train
1079_IWW_DIS_XX,1079_IWW_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IWW_DIS_XX.flv,CREMA-D,disgust,,train
1079_IWW_FEA_XX,1079_IWW_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IWW_FEA_XX.flv,CREMA-D,fear,,train
1079_IWW_NEU_XX,1079_IWW_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IWW_NEU_XX.flv,CREMA-D,neutral,,train
1079_IWW_SAD_XX,1079_IWW_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_IWW_SAD_XX.flv,CREMA-D,sadness,,train
1079_MTI_ANG_XX,1079_MTI_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_MTI_ANG_XX.flv,CREMA-D,anger,,val
1079_MTI_DIS_XX,1079_MTI_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_MTI_DIS_XX.flv,CREMA-D,disgust,,train
1079_MTI_FEA_XX,1079_MTI_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_MTI_FEA_XX.flv,CREMA-D,fear,,train
1079_MTI_NEU_XX,1079_MTI_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_MTI_NEU_XX.flv,CREMA-D,neutral,,train
1079_MTI_SAD_XX,1079_MTI_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_MTI_SAD_XX.flv,CREMA-D,sadness,,test
1079_TAI_ANG_XX,1079_TAI_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TAI_ANG_XX.flv,CREMA-D,anger,,test
1079_TAI_DIS_XX,1079_TAI_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TAI_DIS_XX.flv,CREMA-D,disgust,,train
1079_TAI_FEA_XX,1079_TAI_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TAI_FEA_XX.flv,CREMA-D,fear,,test
1079_TAI_NEU_XX,1079_TAI_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TAI_NEU_XX.flv,CREMA-D,neutral,,test
1079_TAI_SAD_XX,1079_TAI_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TAI_SAD_XX.flv,CREMA-D,sadness,,train
1079_TIE_ANG_XX,1079_TIE_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TIE_ANG_XX.flv,CREMA-D,anger,,train
1079_TIE_DIS_XX,1079_TIE_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TIE_DIS_XX.flv,CREMA-D,disgust,,train
1079_TIE_FEA_XX,1079_TIE_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TIE_FEA_XX.flv,CREMA-D,fear,,train
1079_TIE_NEU_XX,1079_TIE_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TIE_NEU_XX.flv,CREMA-D,neutral,,train
1079_TIE_SAD_XX,1079_TIE_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TIE_SAD_XX.flv,CREMA-D,sadness,,test
1079_TSI_ANG_XX,1079_TSI_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TSI_ANG_XX.flv,CREMA-D,anger,,test
1079_TSI_DIS_XX,1079_TSI_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TSI_DIS_XX.flv,CREMA-D,disgust,,train
1079_TSI_FEA_XX,1079_TSI_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TSI_FEA_XX.flv,CREMA-D,fear,,train
1079_TSI_NEU_XX,1079_TSI_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TSI_NEU_XX.flv,CREMA-D,neutral,,train
1079_TSI_SAD_XX,1079_TSI_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_TSI_SAD_XX.flv,CREMA-D,sadness,,train
1079_WSI_ANG_XX,1079_WSI_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_WSI_ANG_XX.flv,CREMA-D,anger,,train
1079_WSI_DIS_XX,1079_WSI_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_WSI_DIS_XX.flv,CREMA-D,disgust,,val
1079_WSI_FEA_XX,1079_WSI_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_WSI_FEA_XX.flv,CREMA-D,fear,,train
1079_WSI_NEU_XX,1079_WSI_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_WSI_NEU_XX.flv,CREMA-D,neutral,,train
1079_WSI_SAD_XX,1079_WSI_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1079_WSI_SAD_XX.flv,CREMA-D,sadness,,train
1080_DFA_ANG_XX,1080_DFA_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_DFA_ANG_XX.flv,CREMA-D,anger,,test
1080_DFA_DIS_XX,1080_DFA_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_DFA_DIS_XX.flv,CREMA-D,disgust,,train
1080_DFA_FEA_XX,1080_DFA_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_DFA_FEA_XX.flv,CREMA-D,fear,,train
1080_DFA_NEU_XX,1080_DFA_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_DFA_NEU_XX.flv,CREMA-D,neutral,,train
1080_DFA_SAD_XX,1080_DFA_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_DFA_SAD_XX.flv,CREMA-D,sadness,,train
1080_IEO_ANG_HI,1080_IEO_ANG_HI.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IEO_ANG_HI.flv,CREMA-D,anger,,train
1080_IEO_ANG_LO,1080_IEO_ANG_LO.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IEO_ANG_LO.flv,CREMA-D,anger,,train
1080_IEO_ANG_MD,1080_IEO_ANG_MD.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IEO_ANG_MD.flv,CREMA-D,anger,,train
1080_IEO_DIS_HI,1080_IEO_DIS_HI.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IEO_DIS_HI.flv,CREMA-D,disgust,,test
1080_IEO_DIS_LO,1080_IEO_DIS_LO.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IEO_DIS_LO.flv,CREMA-D,disgust,,test
1080_IEO_DIS_MD,1080_IEO_DIS_MD.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IEO_DIS_MD.flv,CREMA-D,disgust,,train
1080_IEO_FEA_HI,1080_IEO_FEA_HI.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IEO_FEA_HI.flv,CREMA-D,fear,,train
1080_IEO_FEA_LO,1080_IEO_FEA_LO.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IEO_FEA_LO.flv,CREMA-D,fear,,train
1080_IEO_FEA_MD,1080_IEO_FEA_MD.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IEO_FEA_MD.flv,CREMA-D,fear,,train
1080_IEO_NEU_XX,1080_IEO_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IEO_NEU_XX.flv,CREMA-D,neutral,,test
1080_IEO_SAD_HI,1080_IEO_SAD_HI.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IEO_SAD_HI.flv,CREMA-D,sadness,,val
1080_IEO_SAD_LO,1080_IEO_SAD_LO.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IEO_SAD_LO.flv,CREMA-D,sadness,,train
1080_IEO_SAD_MD,1080_IEO_SAD_MD.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IEO_SAD_MD.flv,CREMA-D,sadness,,train
1080_IOM_ANG_XX,1080_IOM_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IOM_ANG_XX.flv,CREMA-D,anger,,train
1080_IOM_DIS_XX,1080_IOM_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IOM_DIS_XX.flv,CREMA-D,disgust,,train
1080_IOM_FEA_XX,1080_IOM_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IOM_FEA_XX.flv,CREMA-D,fear,,train
1080_IOM_NEU_XX,1080_IOM_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IOM_NEU_XX.flv,CREMA-D,neutral,,train
1080_IOM_SAD_XX,1080_IOM_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IOM_SAD_XX.flv,CREMA-D,sadness,,test
1080_ITH_ANG_XX,1080_ITH_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_ITH_ANG_XX.flv,CREMA-D,anger,,train
1080_ITH_DIS_XX,1080_ITH_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_ITH_DIS_XX.flv,CREMA-D,disgust,,test
1080_ITH_FEA_XX,1080_ITH_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_ITH_FEA_XX.flv,CREMA-D,fear,,train
1080_ITH_NEU_XX,1080_ITH_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_ITH_NEU_XX.flv,CREMA-D,neutral,,train
1080_ITH_SAD_XX,1080_ITH_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_ITH_SAD_XX.flv,CREMA-D,sadness,,train
1080_ITS_ANG_XX,1080_ITS_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_ITS_ANG_XX.flv,CREMA-D,anger,,train
1080_ITS_DIS_XX,1080_ITS_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_ITS_DIS_XX.flv,CREMA-D,disgust,,test
1080_ITS_FEA_XX,1080_ITS_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_ITS_FEA_XX.flv,CREMA-D,fear,,train
1080_ITS_NEU_XX,1080_ITS_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_ITS_NEU_XX.flv,CREMA-D,neutral,,train
1080_ITS_SAD_XX,1080_ITS_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_ITS_SAD_XX.flv,CREMA-D,sadness,,train
1080_IWL_ANG_XX,1080_IWL_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IWL_ANG_XX.flv,CREMA-D,anger,,train
1080_IWL_DIS_XX,1080_IWL_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IWL_DIS_XX.flv,CREMA-D,disgust,,train
1080_IWL_FEA_XX,1080_IWL_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IWL_FEA_XX.flv,CREMA-D,fear,,test
1080_IWL_NEU_XX,1080_IWL_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IWL_NEU_XX.flv,CREMA-D,neutral,,train
1080_IWL_SAD_XX,1080_IWL_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IWL_SAD_XX.flv,CREMA-D,sadness,,train
1080_IWW_ANG_XX,1080_IWW_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IWW_ANG_XX.flv,CREMA-D,anger,,train
1080_IWW_DIS_XX,1080_IWW_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IWW_DIS_XX.flv,CREMA-D,disgust,,train
1080_IWW_FEA_XX,1080_IWW_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IWW_FEA_XX.flv,CREMA-D,fear,,train
1080_IWW_NEU_XX,1080_IWW_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IWW_NEU_XX.flv,CREMA-D,neutral,,train
1080_IWW_SAD_XX,1080_IWW_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_IWW_SAD_XX.flv,CREMA-D,sadness,,train
1080_MTI_ANG_XX,1080_MTI_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_MTI_ANG_XX.flv,CREMA-D,anger,,train
1080_MTI_DIS_XX,1080_MTI_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_MTI_DIS_XX.flv,CREMA-D,disgust,,val
1080_MTI_FEA_XX,1080_MTI_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_MTI_FEA_XX.flv,CREMA-D,fear,,train
1080_MTI_NEU_XX,1080_MTI_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_MTI_NEU_XX.flv,CREMA-D,neutral,,test
1080_MTI_SAD_XX,1080_MTI_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_MTI_SAD_XX.flv,CREMA-D,sadness,,test
1080_TAI_ANG_XX,1080_TAI_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TAI_ANG_XX.flv,CREMA-D,anger,,train
1080_TAI_DIS_XX,1080_TAI_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TAI_DIS_XX.flv,CREMA-D,disgust,,train
1080_TAI_FEA_XX,1080_TAI_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TAI_FEA_XX.flv,CREMA-D,fear,,val
1080_TAI_NEU_XX,1080_TAI_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TAI_NEU_XX.flv,CREMA-D,neutral,,train
1080_TAI_SAD_XX,1080_TAI_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TAI_SAD_XX.flv,CREMA-D,sadness,,train
1080_TIE_ANG_XX,1080_TIE_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TIE_ANG_XX.flv,CREMA-D,anger,,train
1080_TIE_DIS_XX,1080_TIE_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TIE_DIS_XX.flv,CREMA-D,disgust,,train
1080_TIE_FEA_XX,1080_TIE_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TIE_FEA_XX.flv,CREMA-D,fear,,test
1080_TIE_NEU_XX,1080_TIE_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TIE_NEU_XX.flv,CREMA-D,neutral,,test
1080_TIE_SAD_XX,1080_TIE_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TIE_SAD_XX.flv,CREMA-D,sadness,,test
1080_TSI_ANG_XX,1080_TSI_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TSI_ANG_XX.flv,CREMA-D,anger,,train
1080_TSI_DIS_XX,1080_TSI_DIS_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TSI_DIS_XX.flv,CREMA-D,disgust,,train
1080_TSI_FEA_XX,1080_TSI_FEA_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TSI_FEA_XX.flv,CREMA-D,fear,,train
1080_TSI_NEU_XX,1080_TSI_NEU_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TSI_NEU_XX.flv,CREMA-D,neutral,,train
1080_TSI_SAD_XX,1080_TSI_SAD_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_TSI_SAD_XX.flv,CREMA-D,sadness,,train
1080_WSI_ANG_XX,1080_WSI_ANG_XX.flv,d:/haam_framework/crema-d-mirror-main\VideoFlash\1080_WSI_ANG_XX.flv,CREMA-D,anger,,test
